aX,aY,aZ,gX,gY,gZ
-1.320,-1.063,-0.533,-299.438,58.594,145.569
-1.195,-1.020,-0.594,-321.777,38.879,132.935
-1.041,-1.102,-0.779,-341.187,15.076,122.620
-0.887,-1.225,-1.019,-345.032,-7.935,114.746
-0.769,-1.327,-1.231,-319.641,-31.006,111.816
-0.641,-1.221,-1.282,-258.789,-53.772,113.770
-0.541,-1.058,-1.121,-168.579,-73.242,112.000
-0.542,-0.937,-0.787,-65.369,-85.266,103.699
-0.611,-0.804,-0.362,33.813,-86.365,93.323
-0.707,-0.660,0.065,113.342,-75.867,84.656
-0.768,-0.469,0.415,166.992,-55.420,77.820
-0.777,-0.298,0.690,192.566,-28.137,69.214
-0.758,-0.214,0.845,190.796,2.136,57.983
-0.724,-0.162,0.886,170.776,32.898,46.509
-0.682,-0.120,0.879,143.433,60.669,35.767
-0.644,-0.100,0.822,118.408,82.031,24.414
-0.593,-0.124,0.699,95.459,95.215,12.390
-0.510,-0.177,0.513,71.045,98.999,-0.854
-0.434,-0.284,0.247,49.072,92.468,-14.099
-0.349,-0.431,0.076,37.231,75.745,-24.414
-0.236,-0.555,-0.047,34.302,51.453,-28.259
-0.153,-0.649,-0.099,35.034,25.330,-26.245
-0.084,-0.719,-0.110,34.912,1.770,-22.278
-0.018,-0.788,-0.119,29.602,-15.869,-16.724
0.027,-0.875,-0.164,18.555,-28.381,-9.644
0.048,-0.956,-0.234,5.066,-37.537,-0.244
0.043,-0.978,-0.281,-6.470,-44.983,11.108
0.009,-0.963,-0.286,-10.498,-50.964,20.508
-0.021,-0.917,-0.294,-10.498,-54.810,26.062
-0.039,-0.869,-0.274,-11.108,-57.068,27.588
-0.059,-0.844,-0.241,-11.658,-57.556,25.269
-0.071,-0.853,-0.229,-9.766,-55.603,19.836
-0.083,-0.882,-0.230,-6.226,-51.575,12.695
-0.083,-0.901,-0.254,0.061,-45.288,4.639
-0.064,-0.920,-0.290,6.897,-37.842,-4.272
-0.028,-0.965,-0.301,13.184,-29.968,-13.489
0.013,-1.013,-0.294,19.653,-21.851,-20.325
0.041,-1.056,-0.285,26.794,-13.672,-22.461
0.055,-1.104,-0.291,33.081,-6.165,-19.836
0.063,-1.146,-0.290,37.659,0.671,-13.672
0.074,-1.148,-0.271,41.504,7.019,-7.324
0.077,-1.125,-0.262,43.762,12.878,-3.967
0.079,-1.128,-0.274,44.434,18.494,-2.319
0.078,-1.132,-0.305,41.382,23.499,-1.404
0.064,-1.134,-0.358,36.560,26.855,1.038
0.028,-1.113,-0.418,34.790,28.076,5.249
-0.007,-1.083,-0.467,38.574,27.344,9.399
-0.034,-1.044,-0.507,47.668,25.391,13.367
-0.050,-0.982,-0.518,58.716,23.010,16.052
-0.065,-0.922,-0.478,66.650,21.606,16.846
-0.087,-0.885,-0.432,71.838,22.217,15.259
-0.097,-0.871,-0.421,75.806,24.536,11.108
-0.091,-0.871,-0.406,76.843,26.062,4.761
-0.080,-0.895,-0.410,74.524,25.635,-2.686
-0.051,-0.940,-0.464,70.496,23.560,-8.911
-0.019,-0.980,-0.526,64.575,18.982,-11.963
0.007,-1.047,-0.580,60.120,11.658,-10.925
0.038,-1.121,-0.624,59.631,2.747,-6.653
0.058,-1.174,-0.626,63.416,-6.165,-0.366
0.063,-1.202,-0.624,72.266,-12.573,8.118
0.038,-1.189,-0.596,82.947,-15.503,16.418
-0.012,-1.120,-0.519,89.905,-14.893,23.315
-0.047,-1.054,-0.490,89.966,-11.414,26.367
-0.065,-1.027,-0.530,85.205,-7.385,25.879
-0.063,-1.000,-0.598,78.918,-5.066,26.123
-0.060,-0.986,-0.669,75.378,-5.920,28.503
-0.058,-0.981,-0.701,77.271,-9.949,31.555
-0.045,-1.001,-0.721,85.815,-15.442,33.691
-0.020,-1.017,-0.735,98.328,-19.714,35.278
-0.011,-1.030,-0.733,112.122,-20.996,36.987
-0.020,-1.030,-0.698,126.587,-18.677,38.452
-0.023,-0.996,-0.637,140.686,-13.977,39.429
-0.086,-1.062,-0.627,151.245,-8.362,36.499
-0.116,-1.148,-0.685,158.508,-5.249,35.339
0.012,-1.016,-0.680,170.654,-6.226,40.955
0.124,-0.866,-0.686,182.861,-7.141,43.823
0.114,-0.805,-0.737,182.739,-8.362,45.349
0.003,-0.835,-0.860,174.194,-12.085,48.096
0.005,-0.768,-0.938,164.307,-21.484,55.359
0.034,-0.721,-0.964,154.297,-34.912,62.073
0.057,-0.668,-0.986,153.198,-48.523,64.514
0.070,-0.665,-0.941,158.264,-60.181,63.049
0.052,-0.675,-0.814,162.781,-67.566,60.364
0.053,-0.735,-0.706,161.377,-68.604,57.800
0.103,-0.813,-0.664,156.494,-63.782,58.044
0.160,-0.775,-0.667,152.710,-56.641,64.514
0.162,-0.679,-0.714,148.743,-50.354,75.500
0.129,-0.553,-0.757,141.785,-47.119,87.830
0.088,-0.434,-0.773,134.888,-47.668,96.863
0.070,-0.335,-0.763,130.005,-49.805,98.999
0.089,-0.321,-0.771,125.366,-51.208,95.032
0.155,-0.380,-0.767,121.826,-50.903,87.830
0.215,-0.457,-0.764,121.338,-48.523,83.252
0.248,-0.519,-0.755,123.047,-43.396,84.167
0.260,-0.551,-0.739,124.268,-35.889,91.614
0.279,-0.499,-0.739,123.291,-28.076,102.966
0.270,-0.349,-0.726,117.554,-24.719,114.319
0.236,-0.249,-0.695,107.422,-25.696,121.704
0.215,-0.126,-0.725,96.375,-22.949,126.160
0.214,-0.052,-0.737,86.609,-23.315,126.282
0.225,-0.006,-0.704,78.613,-26.367,123.474
0.216,0.014,-0.669,70.923,-29.480,119.202

-0.439,-0.380,-1.050,-105.591,31.067,34.363
-0.530,-0.540,-1.108,-97.229,44.189,18.311
-0.463,-0.677,-1.159,-82.703,46.570,8.240
-0.494,-0.771,-1.139,-81.726,39.001,12.573
-0.536,-0.672,-1.131,-91.187,22.339,23.193
-0.566,-0.557,-1.113,-98.511,4.089,26.611
-0.600,-0.501,-1.067,-97.046,-5.920,20.020
-0.580,-0.600,-1.079,-92.529,-8.179,9.277
-0.579,-0.651,-1.181,-86.182,-6.348,3.357
-0.608,-0.628,-1.309,-72.510,-1.648,1.465
-0.624,-0.579,-1.370,-49.805,2.258,-1.160
-0.663,-0.474,-1.373,-28.442,3.967,-4.395
-0.763,-0.371,-1.391,-19.409,0.305,-9.949
-0.796,-0.381,-1.447,-22.827,-10.315,-20.081
-0.760,-0.413,-1.482,-28.625,-26.733,-28.442
-0.755,-0.455,-1.522,-31.677,-43.579,-32.410
-0.733,-0.504,-1.496,-32.593,-59.814,-32.776
-0.729,-0.541,-1.540,-35.461,-75.989,-28.809
-0.768,-0.575,-1.516,-35.034,-83.313,-18.921
-0.861,-0.516,-1.458,-39.185,-90.027,-7.812
-0.979,-0.373,-1.400,-50.232,-90.881,-5.615
-1.012,-0.249,-1.355,-68.848,-87.158,-15.320
-1.170,-0.259,-1.380,-92.834,-72.571,-33.386
-1.464,-0.429,-1.399,-108.398,-57.495,-62.500
-1.541,-0.483,-1.440,-124.207,-48.584,-98.450
-1.519,-0.836,-1.506,-128.357,-50.293,-137.695
-1.505,-1.080,-1.518,-113.098,-61.157,-167.114
-1.455,-1.309,-1.380,-92.224,-75.989,-182.129
-1.377,-1.612,-1.229,-70.679,-87.280,-184.265
-1.386,-2.104,-1.055,-54.565,-91.858,-175.598
-1.425,-2.377,-1.019,-38.269,-90.942,-149.841
-1.355,-2.013,-1.134,-24.902,-90.149,-108.765
-1.364,-1.671,-1.256,-23.865,-98.450,-73.364
-1.479,-1.604,-1.285,-25.085,-118.347,-54.199
-1.586,-1.506,-1.183,-9.399,-145.203,-43.640
-1.719,-1.457,-0.945,18.005,-171.631,-40.649
-1.842,-1.361,-0.655,45.532,-190.735,-42.786
-1.914,-1.259,-0.524,56.091,-198.303,-47.485
-1.925,-1.188,-0.529,45.715,-201.294,-56.519
-1.919,-1.241,-0.528,32.166,-206.909,-70.801
-1.904,-1.294,-0.434,30.945,-215.576,-88.684
-1.889,-1.328,-0.314,42.664,-221.558,-111.450
-1.871,-1.436,-0.231,57.739,-222.107,-139.587
-1.864,-1.528,-0.188,72.876,-221.069,-165.955
-1.871,-1.559,-0.129,88.196,-224.915,-185.913
-1.745,-1.479,-0.054,98.145,-236.755,-202.576
-1.918,-1.709,-0.024,99.609,-255.920,-220.154
-1.956,-1.843,0.006,97.534,-281.006,-228.333
-1.762,-1.761,0.118,108.948,-309.021,-227.844
-1.567,-1.720,0.302,129.639,-332.764,-230.164
-1.382,-1.792,0.491,144.592,-346.619,-233.826
-1.209,-1.797,0.632,151.917,-347.107,-233.032
-0.978,-1.734,0.867,150.574,-336.243,-225.525
-0.733,-1.710,1.130,138.855,-316.467,-209.473
-0.523,-1.697,1.271,114.990,-287.598,-183.777
-0.298,-1.604,1.273,80.872,-253.845,-149.597
-0.135,-1.541,1.117,51.086,-218.933,-113.953
-0.024,-1.440,0.925,37.598,-186.218,-78.979
-0.001,-1.263,0.808,39.368,-165.161,-45.166
-0.046,-1.043,0.795,45.776,-152.161,-19.714
-0.085,-0.879,0.840,47.546,-141.235,-5.981
-0.051,-0.796,0.873,39.429,-128.784,-0.061
-0.010,-0.738,0.811,25.269,-110.779,5.127
0.010,-0.653,0.701,12.878,-87.280,12.634
0.008,-0.567,0.561,4.883,-63.171,21.667
0.001,-0.487,0.434,0.610,-43.335,29.541
-0.021,-0.439,0.333,0.916,-30.945,33.508
-0.009,-0.367,0.296,2.625,-25.696,31.372
0.018,-0.440,0.277,5.127,-19.775,20.874
0.098,-0.468,0.210,5.859,-8.728,13.611
0.123,-0.483,-0.003,0.427,-2.319,18.921
0.199,-0.462,-0.043,-15.442,-12.390,31.494
0.220,-0.537,-0.138,-30.701,-20.813,36.560
0.267,-0.553,-0.238,-36.316,-24.658,37.659
0.269,-0.510,-0.287,-29.541,-30.029,41.382
0.220,-0.451,-0.298,-20.691,-33.264,43.091
0.187,-0.449,-0.320,-17.578,-33.691,40.344
0.185,-0.481,-0.412,-20.935,-32.288,37.659
0.184,-0.464,-0.519,-25.391,-31.311,38.025
0.192,-0.422,-0.548,-27.039,-31.189,40.405
0.212,-0.394,-0.533,-27.771,-30.273,43.152
0.234,-0.369,-0.502,-27.649,-28.320,45.044
0.241,-0.344,-0.483,-27.710,-25.696,44.373
0.226,-0.346,-0.489,-27.527,-22.827,41.809
0.226,-0.401,-0.524,-27.405,-19.287,37.415
0.245,-0.468,-0.566,-26.001,-15.686,33.081
0.265,-0.516,-0.618,-21.179,-11.536,30.457
0.277,-0.535,-0.684,-17.090,-7.385,30.396
0.269,-0.530,-0.743,-14.343,-3.723,31.982
0.247,-0.526,-0.796,-11.963,-0.916,34.912
0.227,-0.531,-0.851,-10.986,0.244,38.330
0.223,-0.525,-0.875,-10.803,-0.549,41.321
0.215,-0.533,-0.870,-12.085,-2.808,43.579
0.187,-0.567,-0.861,-15.869,-3.967,45.410
0.149,-0.551,-0.863,-20.447,-2.869,47.180
0.131,-0.516,-0.876,-22.278,-0.061,46.509
0.125,-0.513,-0.919,-23.315,3.723,41.870
0.114,-0.512,-0.979,-20.020,7.751,35.156
0.101,-0.495,-1.018,-11.230,10.620,29.785
0.089,-0.495,-1.048,-0.916,12.024,24.963
0.079,-0.495,-1.061,8.057,11.353,20.691
0.082,-0.508,-1.063,15.869,8.301,17.151
0.099,-0.530,-1.047,22.461,4.333,14.038
0.108,-0.550,-0.989,27.710,0.793,12.085
0.097,-0.582,-0.896,29.846,-1.099,11.475
0.103,-0.603,-0.852,26.917,-1.221,11.963
0.118,-0.616,-0.860,21.545,-0.427,14.221
0.105,-0.592,-0.895,16.968,1.038,18.066
0.084,-0.547,-0.936,13.123,2.441,21.973
0.078,-0.525,-0.982,10.315,2.441,23.132
0.062,-0.528,-1.012,10.193,0.793,21.423
0.065,-0.523,-0.995,15.137,-1.892,18.005
0.078,-0.531,-0.954,20.447,-3.723,15.198
0.083,-0.548,-0.935,21.301,-3.296,13.916
0.087,-0.555,-0.943,20.569,-0.854,14.038
0.101,-0.566,-0.956,22.095,2.014,13.733
0.112,-0.570,-0.960,25.940,3.601,12.939
0.115,-0.582,-0.936,31.372,4.517,12.024
0.108,-0.602,-0.918,36.499,4.517,11.536
0.082,-0.604,-0.920,41.382,4.272,11.536
0.065,-0.593,-0.947,43.152,2.258,11.841
0.062,-0.596,-0.994,42.053,-1.770,12.207
0.066,-0.577,-1.035,41.443,-7.568,13.550
0.075,-0.581,-1.030,43.579,-14.404,15.198
0.078,-0.611,-1.013,47.424,-19.348,16.541
0.078,-0.621,-0.986,50.537,-20.813,18.188
0.086,-0.640,-0.981,51.758,-18.677,20.203
0.085,-0.648,-1.011,52.246,-14.893,22.339
0.059,-0.619,-1.048,55.115,-11.597,24.658
0.038,-0.576,-1.073,62.805,-10.193,25.757
0.013,-0.557,-1.086,71.899,-11.414,25.146
-0.002,-0.534,-1.072,80.750,-14.893,23.804
-0.007,-0.505,-1.050,87.891,-19.104,22.034
-0.005,-0.465,-1.044,91.431,-23.010,19.226
0.007,-0.438,-1.025,92.529,-26.245,15.015
0.040,-0.453,-1.007,91.980,-27.954,11.047
0.064,-0.461,-1.011,89.844,-27.771,7.935
0.074,-0.435,-1.021,88.684,-26.306,6.287
0.088,-0.423,-1.036,88.196,-23.987,3.723
0.120,-0.419,-1.071,88.684,-21.545,0.183
0.134,-0.419,-1.130,91.492,-20.081,-3.052
0.125,-0.441,-1.168,98.022,-20.081,-4.700
0.101,-0.431,-1.165,106.812,-21.851,-4.761
0.080,-0.396,-1.147,115.173,-24.841,-4.517
0.060,-0.338,-1.121,120.605,-28.992,-4.272
0.062,-0.259,-1.083,121.155,-34.790,-4.150
0.111,-0.224,-1.046,117.371,-40.771,-5.371
0.166,-0.202,-1.021,113.586,-46.021,-8.911
0.205,-0.197,-0.999,112.366,-49.500,-14.404

-0.213,-1.242,-1.828,39.246,100.464,41.626
-0.411,-0.793,-1.504,60.425,104.797,79.407
-0.748,-0.427,-1.352,43.579,97.778,100.403
-0.879,-0.218,-1.298,5.066,75.134,96.252
-0.875,-0.226,-1.230,-27.344,40.283,78.857
-0.810,-0.465,-1.109,-46.692,11.230,60.486
-0.802,-0.569,-0.964,-50.049,-4.700,53.223
-0.832,-0.530,-0.831,-43.884,-9.399,54.565
-0.866,-0.426,-0.745,-30.334,-5.371,55.847
-0.925,-0.292,-0.760,-15.381,4.333,51.575
-0.998,-0.134,-0.813,-2.686,12.634,41.077
-1.025,-0.067,-0.807,2.319,12.573,23.010
-1.005,-0.168,-0.765,-4.456,5.432,2.930
-0.997,-0.250,-0.772,-21.973,-5.310,-9.766
-0.963,-0.225,-0.766,-41.931,-19.226,-15.930
-0.964,-0.190,-0.755,-60.608,-34.180,-19.043
-1.023,-0.159,-0.756,-80.322,-48.340,-18.250
-1.110,-0.178,-0.738,-98.145,-59.814,-15.808
-1.073,-0.258,-0.683,-102.905,-66.345,-11.292
-1.030,-0.167,-0.607,-91.675,-66.589,-6.409
-1.053,-0.037,-0.514,-92.346,-62.073,-7.324
-1.081,-0.100,-0.474,-110.596,-56.458,-14.343
-1.139,-0.286,-0.465,-138.794,-53.589,-22.766
-1.269,-0.535,-0.509,-171.143,-55.603,-28.992
-1.301,-0.713,-0.551,-197.266,-64.514,-33.813
-1.193,-0.805,-0.611,-212.158,-77.759,-40.649
-1.163,-1.049,-0.698,-225.586,-93.628,-51.208
-1.174,-1.228,-0.858,-230.896,-115.479,-56.091
-1.140,-1.343,-0.932,-215.698,-142.700,-51.697
-1.063,-1.414,-0.941,-191.406,-169.373,-39.307
-0.998,-1.522,-0.867,-178.284,-189.636,-22.339
-0.986,-1.718,-0.796,-171.021,-200.745,-5.615
-1.017,-1.850,-0.733,-155.945,-201.721,8.911
-1.066,-1.844,-0.692,-131.042,-194.458,20.264
-1.077,-1.799,-0.689,-109.009,-182.373,27.161
-1.151,-1.681,-0.688,-91.553,-170.288,32.593
-1.250,-1.612,-0.689,-82.458,-162.964,38.452
-1.311,-1.599,-0.696,-81.665,-163.818,44.434
-1.380,-1.601,-0.681,-76.416,-172.974,47.852
-1.423,-1.563,-0.634,-62.439,-185.425,49.438
-1.373,-1.430,-0.539,-49.255,-195.007,48.035
-1.504,-1.436,-0.470,-40.894,-199.280,38.757
-1.604,-1.491,-0.362,-34.912,-198.853,18.616
-1.584,-1.495,-0.252,-21.057,-197.327,-5.981
-1.535,-1.478,-0.188,0.244,-197.693,-30.029
-1.547,-1.497,-0.095,21.484,-200.867,-51.147
-1.581,-1.599,-0.019,33.264,-205.750,-67.017
-1.488,-1.648,0.080,36.011,-211.426,-72.815
-1.397,-1.734,0.263,32.104,-217.651,-69.336
-1.360,-1.864,0.405,20.142,-221.375,-57.190
-1.337,-2.002,0.500,13.245,-221.497,-39.734
-1.315,-2.027,0.506,23.621,-221.924,-21.423
-1.314,-1.937,0.459,48.035,-227.234,-6.287
-1.275,-1.759,0.485,77.087,-239.624,1.282
-1.259,-1.667,0.535,101.196,-255.249,1.038
-1.271,-1.654,0.549,115.662,-271.790,-2.686
-1.270,-1.619,0.576,126.709,-288.513,-4.761
-1.210,-1.557,0.613,140.625,-304.504,-5.310
-1.114,-1.513,0.736,156.128,-319.153,-5.676
-1.044,-1.477,0.939,165.710,-330.627,-5.554
-0.943,-1.440,1.062,164.307,-336.243,-4.211
-0.817,-1.446,1.070,154.541,-334.961,-2.441
-0.728,-1.467,0.962,144.958,-329.407,0.671
-0.667,-1.381,0.899,140.564,-323.730,7.996
-0.589,-1.244,0.985,137.207,-319.458,19.836
-0.739,-1.120,0.781,122.009,-324.524,37.231
-0.580,-0.968,0.973,92.896,-371.216,61.340
-0.475,-0.790,1.156,65.369,-405.273,78.369
-0.407,-0.673,1.252,32.532,-419.800,91.736
-0.356,-0.468,1.238,-0.793,-419.006,105.591
-0.131,-0.366,1.363,-25.757,-406.189,113.647
-0.122,-0.360,1.316,-46.021,-370.667,115.906
0.066,-0.306,1.332,-76.477,-321.960,127.136
0.093,-0.324,1.231,-102.112,-261.230,134.949
0.121,-0.310,1.002,-108.398,-197.693,140.747
0.186,-0.261,0.808,-90.088,-146.118,143.494
0.161,-0.193,0.626,-56.946,-103.821,136.963
0.210,-0.144,0.513,-24.719,-74.158,121.338
0.234,-0.207,0.447,-0.671,-54.443,102.539
0.270,-0.221,0.350,13.062,-40.222,89.905
0.327,-0.218,0.270,16.602,-32.471,83.923
0.357,-0.241,0.219,15.137,-29.175,79.468
0.370,-0.243,0.199,16.479,-27.100,74.036
0.385,-0.237,0.178,19.897,-23.865,66.650
0.397,-0.228,0.161,22.522,-19.409,57.556
0.358,-0.211,0.135,23.987,-15.808,47.424
0.335,-0.155,0.061,21.057,-16.479,37.842
0.434,-0.174,0.066,12.634,-26.428,30.151
0.479,-0.246,0.145,3.113,-36.011,25.085
0.527,-0.320,0.236,-6.348,-35.522,22.827
0.539,-0.380,0.231,-15.076,-24.475,21.973
0.544,-0.410,0.135,-20.386,-11.230,20.203
0.546,-0.444,0.017,-20.447,-1.770,17.456
0.543,-0.466,-0.091,-17.639,3.418,15.320
0.546,-0.461,-0.166,-13.184,5.493,13.489
0.553,-0.475,-0.215,-8.118,5.615,9.277
0.537,-0.504,-0.241,-3.235,4.883,4.272
0.535,-0.519,-0.239,1.709,3.052,0.610
0.540,-0.533,-0.193,6.165,1.099,-2.075
0.555,-0.551,-0.152,6.348,0.793,-4.272
0.580,-0.589,-0.130,4.211,3.601,-6.897
0.595,-0.606,-0.141,3.601,10.498,-9.033
0.611,-0.605,-0.181,4.639,19.531,-9.277
0.615,-0.617,-0.224,6.287,27.954,-9.949
0.599,-0.622,-0.254,9.460,33.997,-11.047
0.584,-0.623,-0.275,13.245,37.598,-12.024
0.560,-0.621,-0.295,15.564,39.429,-12.756
0.542,-0.615,-0.315,15.869,40.466,-12.329
0.527,-0.617,-0.336,13.306,40.344,-10.437
0.515,-0.630,-0.368,8.362,38.879,-7.141
0.510,-0.648,-0.385,4.578,36.438,-3.601
0.514,-0.652,-0.374,3.357,34.607,0.000
0.527,-0.650,-0.356,3.601,35.583,1.892
0.527,-0.644,-0.359,7.141,40.222,2.747
0.511,-0.638,-0.382,11.780,47.302,2.625
0.494,-0.619,-0.425,16.174,54.993,1.587
0.477,-0.583,-0.459,19.836,61.523,-0.916
0.464,-0.564,-0.487,20.691,66.162,-4.822
0.458,-0.577,-0.516,20.996,69.031,-10.132
0.453,-0.598,-0.540,24.658,68.054,-14.282
0.439,-0.611,-0.553,28.503,63.354,-17.456
0.443,-0.646,-0.566,30.823,57.007,-21.545
0.465,-0.700,-0.588,31.677,49.927,-26.794
0.492,-0.747,-0.618,35.461,43.213,-32.166
0.504,-0.772,-0.649,43.091,37.964,-35.889
0.510,-0.783,-0.666,52.307,35.034,-37.476
0.518,-0.793,-0.691,59.448,34.363,-38.208
0.532,-0.795,-0.731,63.538,34.668,-37.781
0.541,-0.819,-0.786,67.444,34.790,-36.316
0.531,-0.834,-0.818,74.829,32.837,-33.997
0.511,-0.815,-0.799,87.036,29.907,-30.884
0.501,-0.791,-0.730,98.206,27.405,-28.076
0.489,-0.780,-0.646,102.295,27.100,-25.330
0.474,-0.785,-0.589,98.328,29.480,-21.240
0.464,-0.782,-0.600,85.938,33.325,-15.259
0.466,-0.781,-0.676,70.129,36.438,-7.996
0.480,-0.771,-0.775,55.664,36.133,-0.061
0.478,-0.775,-0.858,48.523,31.799,8.545
0.467,-0.781,-0.913,50.781,25.085,16.602
0.450,-0.757,-0.919,60.120,16.724,23.376
0.422,-0.731,-0.883,75.989,9.338,26.917
0.407,-0.674,-0.822,93.933,4.761,27.100
0.405,-0.614,-0.756,109.741,3.845,24.048
0.396,-0.587,-0.674,120.605,6.348,18.555
0.405,-0.570,-0.609,126.404,12.573,13.428
0.419,-0.572,-0.558,126.099,21.240,9.705
0.452,-0.575,-0.567,117.554,31.433,9.216
0.469,-0.556,-0.611,104.858,40.588,12.390
0.449,-0.530,-0.702,93.872,47.852,18.127

-1.024,-0.237,-1.514,-137.939,172.058,180.908
-1.027,-0.217,-1.801,-151.245,175.720,196.777
-1.111,-0.077,-1.987,-151.428,165.894,206.909
-1.193,0.152,-1.925,-138.000,148.743,208.557
-1.225,0.341,-1.807,-122.620,132.690,198.547
-1.227,0.426,-1.770,-114.075,120.300,180.603
-1.207,0.473,-1.785,-110.962,107.422,160.339
-1.175,0.437,-1.887,-117.188,90.210,141.479
-1.123,0.339,-1.999,-124.878,69.214,126.221
-1.155,0.366,-2.130,-127.075,49.316,116.821
-1.153,0.437,-2.259,-125.610,31.372,106.384
-1.121,0.452,-2.377,-118.042,15.564,92.834
-1.118,0.468,-2.419,-105.042,1.282,79.224
-1.126,0.525,-2.417,-93.750,-13.794,64.880
-1.062,0.459,-2.379,-86.853,-33.020,47.424
-1.020,0.348,-2.270,-83.374,-55.664,32.837
-1.009,0.265,-2.185,-88.013,-80.017,25.391
-0.924,0.231,-1.954,-92.590,-104.492,21.851
-0.987,0.146,-1.898,-90.881,-121.704,18.677
-0.959,0.207,-1.676,-93.506,-134.460,13.794
-1.006,0.158,-1.365,-103.149,-130.798,3.479
-1.048,0.053,-1.422,-112.671,-111.267,-9.216
-1.093,-0.126,-1.589,-121.460,-92.346,-18.066
-1.172,-0.162,-1.674,-138.306,-88.074,-23.376
-1.269,-0.313,-1.630,-161.377,-98.877,-31.921
-1.296,-0.638,-1.747,-184.692,-118.408,-39.734
-1.216,-1.047,-1.784,-202.820,-143.982,-38.208
-1.319,-1.192,-1.939,-197.632,-175.659,-29.846
-1.431,-1.222,-1.939,-193.726,-213.135,-23.560
-1.364,-1.121,-1.538,-187.378,-252.686,-19.348
-1.244,-1.109,-1.309,-155.640,-277.100,-19.043
-1.203,-1.181,-1.145,-131.714,-286.499,-20.874
-1.162,-1.280,-1.000,-117.737,-284.973,-21.423
-1.128,-1.371,-0.861,-95.459,-275.879,-21.851
-1.087,-1.374,-0.694,-63.721,-260.132,-23.682
-1.025,-1.407,-0.562,-31.250,-238.647,-27.832
-0.965,-1.481,-0.501,-8.972,-215.149,-33.325
-0.941,-1.497,-0.493,10.132,-193.909,-40.222
-0.915,-1.501,-0.527,30.579,-179.016,-50.659
-0.886,-1.513,-0.521,48.462,-172.058,-62.439
-0.878,-1.557,-0.478,64.941,-169.983,-71.350
-0.859,-1.561,-0.395,79.590,-168.579,-75.684
-0.808,-1.525,-0.281,88.196,-166.199,-78.125
-0.740,-1.488,-0.201,92.102,-162.720,-80.383
-0.656,-1.458,-0.075,93.567,-158.386,-81.909
-0.566,-1.458,0.094,89.050,-152.832,-81.177
-0.478,-1.435,0.185,79.651,-143.799,-77.637
-0.461,-1.391,0.212,68.848,-131.653,-72.327
-0.484,-1.344,0.200,63.843,-118.164,-66.223
-0.451,-1.272,0.135,62.927,-106.934,-59.937
-0.445,-1.207,0.063,63.721,-99.792,-57.434
-0.435,-1.251,0.018,69.336,-96.375,-61.096
-0.379,-1.321,0.011,83.496,-94.482,-67.566
-0.298,-1.385,0.084,101.807,-92.041,-73.303
-0.251,-1.475,0.183,114.380,-86.121,-74.707
-0.217,-1.486,0.300,117.004,-74.707,-70.740
-0.179,-1.512,0.347,104.126,-58.838,-62.622
-0.117,-1.564,0.254,79.895,-42.664,-51.819
-0.047,-1.598,0.072,57.617,-31.189,-38.635
-0.027,-1.686,-0.090,42.053,-26.184,-26.001
-0.142,-1.817,-0.077,37.781,-25.024,-15.198
-0.113,-1.732,-0.234,64.148,-25.940,-6.470
-0.013,-1.667,-0.313,96.619,-34.546,-2.930
-0.021,-1.618,-0.311,126.709,-48.340,-1.465
-0.073,-1.536,-0.284,157.593,-61.584,0.977
-0.073,-1.412,-0.242,178.589,-72.205,5.615
-0.040,-1.274,-0.191,184.998,-80.017,11.841
-0.011,-1.169,-0.143,179.016,-86.487,18.921
0.021,-1.069,-0.112,164.246,-92.896,25.818
0.062,-0.954,-0.098,150.818,-99.426,31.616
0.108,-0.814,-0.048,142.456,-106.506,34.912
0.135,-0.676,0.045,138.062,-112.549,35.767
0.139,-0.577,0.113,129.578,-115.601,34.302
0.156,-0.487,0.131,117.249,-115.234,31.555
0.188,-0.385,0.147,107.849,-112.122,28.259
0.196,-0.278,0.172,103.699,-106.628,24.902
0.169,-0.183,0.210,98.938,-98.450,21.057
0.145,-0.127,0.245,88.135,-87.952,16.174
0.140,-0.087,0.256,72.754,-76.416,9.338
0.182,-0.085,0.273,53.894,-64.880,0.061
0.227,-0.137,0.231,30.090,-54.260,-9.033
0.256,-0.207,0.098,6.470,-45.593,-14.954
0.283,-0.244,-0.074,-10.010,-41.870,-16.663
0.314,-0.274,-0.222,-14.648,-43.762,-15.320
0.337,-0.290,-0.308,-11.108,-49.927,-12.756
0.350,-0.276,-0.329,-5.249,-57.739,-10.376
0.366,-0.251,-0.313,-1.038,-65.063,-8.362
0.391,-0.257,-0.282,0.427,-70.251,-6.653
0.421,-0.289,-0.252,1.038,-72.815,-4.578
0.446,-0.315,-0.216,2.136,-71.838,0.061
0.449,-0.315,-0.208,2.380,-67.261,5.859
0.447,-0.302,-0.242,0.244,-59.937,10.254
0.437,-0.288,-0.287,-0.488,-51.697,12.268
0.415,-0.265,-0.330,2.991,-43.030,10.010
0.393,-0.245,-0.375,8.118,-33.936,4.395
0.382,-0.231,-0.439,13.184,-24.536,-2.380
0.361,-0.223,-0.508,17.822,-16.296,-7.141
0.349,-0.208,-0.564,18.860,-9.888,-10.315
0.357,-0.189,-0.608,18.250,-5.920,-12.817
0.372,-0.194,-0.641,17.456,-4.272,-15.930
0.375,-0.224,-0.654,15.808,-4.211,-20.081
0.374,-0.275,-0.643,15.259,-4.578,-24.475
0.375,-0.338,-0.637,13.489,-4.639,-28.625
