aX,aY,aZ,gX,gY,gZ
0.415,0.870,0.127,308.167,34.180,65.125
0.335,0.790,0.355,362.000,56.580,52.673
0.251,0.742,0.532,383.972,78.308,44.434
0.181,0.829,0.632,378.540,93.750,44.373
0.140,0.910,0.647,375.854,100.769,46.692
0.108,0.870,0.785,363.342,99.304,41.870
0.022,0.984,0.812,339.539,95.276,36.987
0.050,1.012,0.921,313.293,89.661,31.189
0.026,0.937,0.936,277.466,84.595,26.611
-0.037,0.822,0.944,239.319,78.491,27.344
-0.083,0.770,1.024,203.613,72.021,33.386
-0.137,0.779,1.135,174.561,70.923,40.222
-0.150,0.766,1.250,150.696,78.674,42.847
-0.210,0.676,1.315,130.127,95.581,40.710
-0.256,0.633,1.257,108.215,117.371,38.330
-0.298,0.609,1.131,81.360,136.780,39.978
-0.356,0.596,1.025,53.467,149.414,46.082
-0.433,0.618,0.898,23.315,156.738,55.176
-0.504,0.616,0.710,-3.723,161.926,62.073
-0.592,0.623,0.617,-19.592,165.405,63.171
-0.645,0.578,0.563,-20.386,169.739,59.265
-0.679,0.495,0.547,-14.099,178.223,53.162
-0.705,0.438,0.561,-5.676,190.857,48.218
-0.727,0.395,0.576,0.183,206.116,44.922
-0.723,0.357,0.605,-1.465,223.206,43.579
-0.723,0.342,0.575,-13.977,241.150,43.274
-0.756,0.325,0.412,-45.166,257.690,43.762
-0.772,0.310,0.146,-93.933,269.165,43.274
-0.758,0.285,-0.206,-148.621,271.912,39.429
-0.749,0.227,-0.585,-190.796,265.320,31.189
-0.691,0.138,-0.816,-201.355,252.197,17.761
-0.591,0.089,-0.831,-176.697,240.234,2.686
-0.510,0.020,-0.728,-137.390,235.718,-5.798
-0.472,-0.058,-0.580,-100.220,240.356,-3.235
-0.471,-0.055,-0.482,-75.867,251.648,12.146
-0.527,0.011,-0.489,-70.862,266.968,34.729
-0.588,0.077,-0.571,-80.505,279.907,52.917
-0.592,0.085,-0.728,-99.304,284.729,61.584
-0.561,0.028,-0.929,-123.962,278.992,63.843
-0.529,-0.025,-1.057,-147.949,261.353,65.491
-0.498,-0.034,-1.122,-170.349,237.366,70.251
-0.499,-0.061,-1.185,-193.542,214.050,77.637
-0.505,-0.062,-1.276,-211.243,197.693,85.571
-0.527,-0.049,-1.391,-220.337,187.805,92.468
-0.524,-0.033,-1.572,-223.938,182.739,97.778
-0.500,-0.047,-1.778,-216.553,178.101,101.074
-0.505,-0.074,-1.873,-189.758,170.044,103.455
-0.531,-0.039,-1.785,-147.583,160.400,106.750
-0.545,0.032,-1.675,-109.375,155.701,112.915
-0.545,0.060,-1.656,-87.524,156.006,121.521
-0.528,0.087,-1.700,-79.102,154.175,131.165
-0.496,0.094,-1.802,-79.590,146.606,140.015
-0.476,0.078,-1.897,-83.679,131.714,147.705
-0.456,0.054,-1.974,-87.402,111.877,155.823
-0.450,0.009,-1.997,-86.853,90.088,165.405
-0.486,-0.032,-1.944,-79.041,70.862,179.016
-0.557,0.004,-1.937,-68.298,58.167,198.364
-0.659,0.077,-1.943,-53.345,51.086,218.445
-0.755,0.142,-1.870,-25.879,46.631,232.483
-0.835,0.325,-1.808,12.634,49.805,241.028
-0.931,0.536,-1.833,39.429,50.110,244.507
-0.903,0.557,-1.812,34.180,28.992,240.967
-0.980,0.467,-1.717,12.268,-6.958,233.826
-1.004,0.459,-1.625,2.563,-30.701,229.492
-1.028,0.443,-1.555,0.061,-43.030,231.995
-1.087,0.502,-1.491,6.836,-46.875,240.662
-1.192,0.592,-1.432,14.160,-45.654,247.803
-1.257,0.669,-1.424,18.982,-45.654,249.512
-1.243,0.767,-1.476,30.945,-43.762,242.249
-1.224,0.807,-1.542,49.500,-42.358,229.614
-1.218,0.833,-1.527,70.007,-47.302,219.849
-1.196,0.848,-1.507,82.397,-57.434,216.003
-1.182,0.817,-1.514,87.891,-69.458,213.440
-1.184,0.766,-1.485,94.055,-82.825,209.106
-1.177,0.706,-1.390,101.440,-96.619,204.285
-1.170,0.683,-1.235,106.201,-108.643,201.233
-1.178,0.703,-1.122,103.943,-116.882,200.073
-1.202,0.778,-1.063,94.421,-122.253,199.097
-1.222,0.900,-1.040,83.069,-127.747,195.374
-1.208,0.958,-1.052,73.792,-133.362,185.120
-1.183,0.936,-1.053,69.519,-139.221,169.434
-1.148,0.880,-0.980,72.510,-144.226,152.710
-1.108,0.830,-0.900,75.989,-146.606,137.329
-1.065,0.787,-0.886,74.463,-146.057,124.756
-1.016,0.775,-0.960,66.650,-144.714,117.920
-0.979,0.740,-1.041,58.838,-145.691,115.784
-1.010,0.763,-1.040,57.617,-149.780,114.929
-1.049,0.860,-1.021,55.725,-155.518,110.718
-1.063,0.924,-1.037,47.058,-162.231,102.112
-1.094,0.960,-1.023,38.818,-171.509,90.271
-1.094,0.961,-0.955,34.790,-180.420,77.454
-1.048,0.936,-0.867,28.503,-185.608,66.895
-1.011,0.918,-0.823,17.639,-186.401,58.594
-0.955,0.885,-0.822,6.226,-183.899,49.866
-0.916,0.852,-0.837,-2.991,-179.687,41.748
-0.903,0.815,-0.844,-9.949,-175.781,35.461
-0.877,0.789,-0.820,-14.954,-173.584,29.724
-0.837,0.784,-0.798,-17.883,-171.692,23.560
-0.789,0.768,-0.810,-24.902,-167.725,18.066
-0.764,0.743,-0.852,-33.386,-162.781,14.465
-0.758,0.712,-0.908,-35.400,-159.180,11.169
-0.786,0.681,-0.970,-32.166,-157.288,7.874
-0.803,0.674,-1.054,-25.085,-156.799,2.869
-0.803,0.660,-1.110,-12.024,-159.363,-5.615
-0.801,0.662,-1.093,7.751,-165.588,-19.531
-0.781,0.661,-0.984,28.381,-173.401,-37.842
-0.734,0.687,-0.927,41.565,-179.138,-57.129
-0.687,0.687,-0.893,44.678,-183.044,-74.707
-0.671,0.684,-0.846,43.335,-186.096,-88.440
-0.665,0.687,-0.809,39.551,-188.660,-99.243
-0.620,0.640,-0.800,36.438,-192.383,-109.863
-0.545,0.577,-0.775,35.095,-197.021,-120.972
-0.454,0.497,-0.705,34.851,-201.294,-130.432
-0.370,0.432,-0.603,34.790,-202.698,-136.047
-0.266,0.389,-0.474,32.776,-199.158,-136.963
-0.169,0.365,-0.375,28.625,-189.575,-133.240
-0.113,0.309,-0.363,21.973,-174.988,-126.648
-0.083,0.257,-0.374,15.442,-158.936,-116.882
-0.057,0.256,-0.375,12.268,-143.188,-106.262
-0.030,0.267,-0.390,12.939,-128.479,-98.389
-0.014,0.260,-0.412,14.343,-114.258,-94.543
0.017,0.222,-0.438,17.029,-101.685,-93.262
0.069,0.167,-0.462,22.400,-90.576,-93.140
0.123,0.083,-0.492,30.945,-80.811,-91.125
0.156,0.034,-0.504,41.382,-71.899,-86.487

0.667,0.315,-1.036,14.526,7.812,-16.113
0.748,0.300,-0.812,13.123,-4.395,-7.446
0.749,0.224,-0.814,5.493,-12.634,-1.221
0.708,0.244,-0.855,-4.456,-15.564,4.700
0.687,0.263,-0.829,-8.850,-19.958,9.216
0.650,0.282,-0.760,-10.010,-24.841,10.925
0.639,0.297,-0.759,-14.893,-26.978,10.925
0.643,0.280,-0.744,-19.104,-28.564,8.423
0.644,0.240,-0.714,-18.250,-30.212,5.249
