aX,aY,aZ,gX,gY,gZ
0.101,1.261,-0.459,-38.635,9.277,-15.564
0.094,1.302,-0.445,-35.889,7.385,-27.283
0.093,1.300,-0.433,-34.180,6.165,-40.222
0.106,1.266,-0.432,-32.898,6.409,-52.246
0.124,1.227,-0.441,-29.724,8.362,-61.890
0.141,1.190,-0.452,-24.597,12.024,-68.726
0.147,1.163,-0.446,-16.174,16.296,-72.937
0.148,1.143,-0.417,-6.958,21.545,-76.294
0.150,1.126,-0.393,1.099,28.015,-79.773
0.156,1.099,-0.381,7.141,35.400,-83.801
0.148,1.077,-0.371,11.658,42.725,-88.074
0.145,1.058,-0.364,14.099,48.584,-92.773
0.142,1.029,-0.375,13.062,53.162,-97.839
0.140,0.989,-0.391,10.132,56.335,-103.271
0.145,0.944,-0.397,6.592,57.678,-108.704
0.152,0.902,-0.412,3.296,58.655,-113.220
0.159,0.863,-0.422,1.221,59.326,-116.821
0.170,0.826,-0.431,0.916,60.791,-119.202
0.177,0.787,-0.428,1.892,63.293,-120.422
0.176,0.753,-0.414,4.150,66.833,-120.483
0.179,0.738,-0.398,6.470,71.655,-119.934
0.186,0.713,-0.403,7.874,77.332,-120.056
0.183,0.690,-0.409,9.033,83.008,-120.544
0.175,0.689,-0.391,10.437,87.463,-120.605
0.158,0.686,-0.374,9.033,91.187,-121.643
0.140,0.665,-0.372,4.089,95.398,-124.939
0.127,0.626,-0.409,-3.357,99.915,-129.883
0.119,0.574,-0.474,-11.902,104.492,-135.254
0.116,0.529,-0.557,-20.081,107.849,-140.381
0.120,0.489,-0.654,-27.039,109.436,-144.409
0.133,0.432,-0.759,-31.555,109.253,-147.400
0.163,0.351,-0.834,-30.823,106.445,-149.048
0.189,0.308,-0.837,-23.499,102.234,-147.705
0.203,0.312,-0.813,-15.381,99.304,-143.616
0.204,0.316,-0.807,-11.169,99.365,-138.672
0.189,0.308,-0.807,-8.972,100.769,-136.108
0.168,0.305,-0.796,-7.019,102.600,-136.292
0.149,0.296,-0.804,-7.812,104.675,-138.000
0.138,0.270,-0.840,-11.169,107.117,-140.259
0.135,0.228,-0.886,-13.062,109.070,-142.334
0.146,0.159,-0.934,-10.742,109.131,-143.555
0.156,0.099,-0.942,-5.676,107.361,-142.761
0.156,0.069,-0.912,-0.366,104.431,-138.672
0.143,0.056,-0.870,1.404,101.746,-133.606
0.129,0.049,-0.839,-0.732,99.548,-129.822
0.116,0.028,-0.832,-6.409,97.717,-127.441
0.103,-0.014,-0.840,-12.512,96.130,-125.977
0.094,-0.050,-0.843,-17.944,95.398,-125.000
0.090,-0.082,-0.855,-22.217,95.825,-124.146
0.082,-0.127,-0.897,-26.367,97.778,-122.803
0.083,-0.173,-0.982,-31.738,99.609,-120.605
0.106,-0.227,-1.102,-37.720,98.633,-116.394
0.130,-0.273,-1.205,-41.565,92.957,-110.352
0.148,-0.284,-1.263,-43.945,82.886,-101.929
0.153,-0.272,-1.284,-46.631,70.496,-92.346
0.149,-0.259,-1.297,-50.171,58.289,-83.374
0.148,-0.245,-1.301,-51.819,48.035,-76.660
0.156,-0.232,-1.310,-50.232,41.016,-72.449
0.171,-0.237,-1.309,-45.776,36.682,-70.923
0.190,-0.255,-1.303,-39.490,34.180,-70.618
0.220,-0.278,-1.307,-32.776,32.959,-70.313
0.251,-0.303,-1.318,-26.367,32.471,-68.420
0.276,-0.321,-1.325,-19.714,31.067,-64.392
0.295,-0.324,-1.319,-13.977,27.771,-59.021
0.310,-0.317,-1.303,-9.766,22.888,-52.856
0.332,-0.304,-1.281,-6.836,17.700,-46.082
0.348,-0.290,-1.247,-4.272,12.939,-39.001
0.353,-0.270,-1.200,-1.770,9.094,-32.471
0.361,-0.241,-1.153,0.000,6.287,-26.733
0.364,-0.219,-1.121,1.099,4.578,-21.851
0.360,-0.207,-1.099,1.221,3.235,-17.639
0.357,-0.189,-1.084,0.977,2.014,-13.367
0.358,-0.169,-1.074,0.610,0.732,-9.583
0.357,-0.156,-1.062,0.610,-0.305,-6.958
0.358,-0.142,-1.042,2.136,-0.671,-4.700
0.362,-0.125,-1.029,3.906,-0.183,-2.625
0.359,-0.107,-1.025,5.554,0.916,-0.183
0.348,-0.079,-1.020,6.104,1.526,2.991
0.336,-0.054,-1.019,5.859,1.465,5.432
0.328,-0.033,-1.018,4.517,0.305,7.141
0.322,-0.017,-1.016,3.296,-1.160,8.240
0.319,-0.002,-1.007,1.709,-2.869,8.972
0.319,0.012,-0.997,0.854,-4.150,9.949
0.314,0.022,-0.991,-0.305,-5.005,10.925
0.305,0.035,-0.983,-0.854,-5.066,11.841
0.297,0.057,-0.977,-0.671,-4.456,12.268
0.292,0.081,-0.974,0.122,-3.540,12.329
0.283,0.096,-0.974,0.244,-2.991,11.292
0.278,0.109,-0.978,-0.122,-2.869,9.888
0.280,0.118,-0.978,-0.793,-3.357,8.240
0.288,0.117,-0.973,-0.977,-4.150,6.287
0.299,0.108,-0.966,-0.793,-4.944,4.700
0.308,0.100,-0.957,-0.183,-5.249,4.028
0.312,0.099,-0.951,0.854,-5.249,4.333
0.311,0.099,-0.948,1.953,-5.066,5.188
0.314,0.101,-0.940,2.686,-4.761,5.859
0.319,0.111,-0.921,3.113,-4.822,6.409
0.325,0.116,-0.917,1.892,-4.761,6.592
0.327,0.115,-0.926,-0.061,-4.700,6.836
0.330,0.111,-0.927,-0.610,-5.066,6.897
0.333,0.107,-0.922,-0.244,-5.249,6.531
0.343,0.105,-0.924,0.183,-4.883,6.165
0.351,0.101,-0.925,0.549,-4.395,6.287
0.349,0.089,-0.932,1.099,-4.333,7.263
0.349,0.089,-0.940,1.526,-3.906,8.789
0.349,0.101,-0.947,2.441,-3.296,10.376
0.342,0.109,-0.946,3.845,-2.930,11.475
0.331,0.124,-0.942,4.761,-2.686,12.146
0.322,0.139,-0.941,4.700,-2.441,12.390
0.317,0.152,-0.946,4.028,-2.014,12.024
0.314,0.161,-0.951,3.113,-2.136,10.498
0.318,0.160,-0.955,2.258,-2.686,8.667
0.322,0.148,-0.957,1.770,-3.357,6.836
0.323,0.134,-0.954,1.953,-4.150,5.310
0.328,0.132,-0.948,2.563,-4.395,4.883
0.334,0.136,-0.939,3.052,-4.211,4.761
0.336,0.138,-0.934,2.991,-3.906,4.822
0.338,0.141,-0.931,2.991,-3.662,4.700
0.343,0.144,-0.931,2.686,-3.540,4.456
0.344,0.144,-0.928,2.136,-3.418,4.028
0.343,0.144,-0.926,1.282,-3.601,3.967
0.342,0.146,-0.927,0.061,-4.028,3.784
0.341,0.145,-0.930,-1.282,-4.211,3.357
0.338,0.141,-0.935,-1.648,-4.333,2.930
0.341,0.140,-0.940,-1.343,-4.456,2.258
0.344,0.141,-0.935,-0.549,-4.578,1.709
0.348,0.133,-0.930,0.000,-4.333,1.160
0.349,0.125,-0.930,0.366,-3.479,1.160

0.015,1.176,-0.105,-18.616,-74.707,26.978
0.056,1.241,0.035,-16.357,-80.444,26.489
0.007,1.321,0.116,-13.428,-77.576,21.667
-0.018,1.283,0.166,-17.700,-63.049,13.428
-0.001,1.238,0.124,-19.531,-43.091,3.479
0.043,1.160,0.012,-17.212,-23.193,-3.540
0.059,1.088,-0.065,-10.620,-9.094,-5.371
0.083,1.055,-0.107,-0.488,-0.488,-4.150
0.072,1.035,-0.096,8.850,5.432,-0.183
0.040,1.106,-0.012,14.587,8.667,5.371
-0.011,1.196,0.032,10.864,11.414,8.118
-0.029,1.242,-0.025,-0.977,13.184,4.883
-0.023,1.211,-0.104,-10.315,11.780,-2.686
-0.003,1.173,-0.106,-12.085,7.507,-10.193
0.027,1.151,0.008,-12.207,4.272,-15.747
-0.006,1.138,-0.019,-21.362,2.136,-19.226
0.017,1.097,-0.039,-25.696,7.874,-21.729
0.024,1.092,-0.037,-29.358,9.827,-22.339
0.008,1.100,-0.036,-34.119,13.550,-22.217
-0.005,1.149,-0.034,-38.940,19.226,-22.766
-0.051,1.181,-0.036,-42.847,27.100,-26.611
-0.075,1.210,-0.076,-45.410,37.415,-34.546
-0.075,1.195,-0.123,-44.128,47.363,-45.410
-0.067,1.174,-0.159,-39.795,55.908,-57.007
-0.044,1.150,-0.184,-35.522,62.378,-67.017
-0.035,1.122,-0.205,-32.471,67.200,-74.707
-0.023,1.084,-0.225,-31.067,70.984,-80.261
-0.010,1.046,-0.241,-29.724,73.975,-84.534
0.016,0.995,-0.291,-29.419,76.721,-87.708
0.041,0.928,-0.344,-27.954,78.186,-88.257
0.057,0.900,-0.343,-22.827,78.125,-85.999
0.065,0.896,-0.316,-18.677,78.613,-81.665
0.056,0.916,-0.287,-18.066,80.811,-77.515
0.039,0.947,-0.278,-21.606,83.679,-75.317
0.024,0.963,-0.310,-28.564,86.609,-76.233
0.018,0.953,-0.348,-35.156,88.318,-80.444
0.023,0.918,-0.375,-39.978,88.806,-87.524
0.041,0.873,-0.380,-42.236,88.989,-96.069
0.068,0.828,-0.378,-43.335,90.515,-104.431
0.097,0.757,-0.392,-45.654,93.567,-112.183
0.129,0.675,-0.421,-46.631,98.145,-117.981
0.150,0.605,-0.444,-45.166,102.905,-120.972
0.155,0.538,-0.474,-42.358,108.093,-120.789
0.140,0.510,-0.513,-39.734,114.075,-116.516
0.125,0.515,-0.573,-38.269,119.934,-109.192
0.099,0.540,-0.624,-37.354,123.596,-102.173
0.074,0.579,-0.660,-36.560,123.779,-97.778
0.055,0.598,-0.690,-37.781,121.338,-97.839
0.043,0.589,-0.703,-40.344,117.188,-101.318
0.051,0.565,-0.706,-43.396,112.793,-106.812
0.071,0.517,-0.718,-47.119,109.131,-113.770
0.089,0.446,-0.741,-50.049,106.506,-119.812
0.108,0.383,-0.783,-51.514,105.347,-122.009
0.125,0.330,-0.846,-52.307,105.957,-119.995
0.131,0.299,-0.897,-50.537,106.873,-115.173
0.130,0.303,-0.938,-46.997,106.689,-109.741
0.133,0.313,-0.974,-45.166,104.675,-105.103
0.134,0.321,-1.000,-44.006,101.563,-101.257
0.145,0.321,-1.014,-42.053,97.046,-99.487
0.157,0.311,-1.012,-39.063,92.346,-99.854
0.170,0.298,-0.993,-35.095,87.646,-100.403
0.182,0.282,-0.962,-32.532,83.801,-99.915
0.187,0.265,-0.922,-30.884,81.177,-98.267
0.175,0.250,-0.896,-30.273,79.651,-94.727
0.156,0.257,-0.888,-31.372,79.590,-89.661
0.134,0.263,-0.925,-33.691,80.994,-84.167
0.110,0.255,-0.996,-36.072,82.397,-79.651
0.088,0.270,-1.063,-36.499,82.153,-75.623
0.078,0.302,-1.113,-35.034,79.956,-72.571
0.075,0.329,-1.136,-32.593,75.684,-72.449
0.078,0.324,-1.123,-29.968,69.702,-75.989
0.095,0.298,-1.078,-29.358,63.416,-80.811
0.127,0.264,-1.048,-31.494,58.350,-85.266
0.163,0.206,-1.056,-36.987,54.749,-88.562
0.194,0.142,-1.078,-41.931,51.147,-89.783
0.227,0.075,-1.102,-44.250,47.058,-88.440
0.264,0.027,-1.122,-45.471,42.725,-84.229
0.281,0.007,-1.123,-44.678,38.513,-76.660
0.278,0.015,-1.108,-42.603,34.729,-67.627
0.265,0.032,-1.099,-40.649,31.921,-59.265
0.249,0.045,-1.112,-39.429,30.396,-52.979
0.241,0.053,-1.135,-37.476,29.724,-49.072
0.237,0.054,-1.153,-33.630,28.748,-46.875
0.238,0.050,-1.161,-28.625,27.405,-45.532
0.244,0.037,-1.166,-23.437,26.062,-44.250
0.260,0.009,-1.171,-18.799,24.658,-42.603
0.274,-0.010,-1.168,-13.184,22.583,-39.673
0.276,-0.004,-1.139,-7.446,19.775,-34.912
0.274,0.017,-1.107,-3.906,17.090,-29.053
0.268,0.037,-1.093,-2.808,15.137,-24.109
0.265,0.053,-1.083,-2.441,13.000,-20.874
0.265,0.065,-1.067,-1.770,10.681,-18.616
0.270,0.074,-1.048,-1.099,8.240,-16.174
0.272,0.081,-1.041,-1.343,6.531,-14.282
0.279,0.094,-1.031,-0.854,5.310,-12.512
0.277,0.100,-1.026,-0.366,4.333,-11.047
0.277,0.099,-1.031,0.061,3.723,-9.277
0.287,0.107,-1.036,1.587,3.052,-7.385
0.287,0.113,-1.034,3.906,2.441,-5.554
0.287,0.126,-1.029,5.432,1.343,-2.991
0.284,0.141,-1.024,6.592,0.366,0.000
0.274,0.155,-1.016,7.141,-0.793,2.930
0.266,0.174,-1.006,6.958,-1.770,5.371
0.259,0.192,-1.000,6.226,-2.625,7.141
0.255,0.205,-0.995,5.798,-3.418,8.423
0.255,0.222,-0.986,5.249,-4.150,9.338
0.247,0.240,-0.972,5.432,-4.639,10.010
0.241,0.253,-0.960,4.944,-4.578,9.949
0.241,0.268,-0.947,4.517,-3.784,9.094
0.237,0.271,-0.947,3.906,-3.296,7.935
0.237,0.267,-0.947,2.991,-3.357,6.653
0.239,0.270,-0.938,2.502,-3.662,5.859
0.234,0.271,-0.925,2.075,-4.028,5.493
0.228,0.270,-0.917,0.610,-4.578,5.249
0.225,0.275,-0.916,-1.465,-4.822,5.371
0.222,0.281,-0.919,-3.113,-4.517,5.493
0.226,0.289,-0.922,-3.601,-4.456,5.066
0.220,0.287,-0.918,-2.991,-3.967,4.395
0.219,0.283,-0.915,-2.563,-3.418,3.174
0.224,0.286,-0.920,-2.319,-2.747,2.197
0.231,0.284,-0.925,-1.831,-2.014,1.587
0.229,0.281,-0.930,-1.099,-1.709,1.221
0.237,0.285,-0.918,0.061,-1.831,0.977
0.237,0.274,-0.916,0.366,-1.770,1.038
0.241,0.274,-0.923,-0.305,-1.892,1.770
0.245,0.283,-0.923,-1.221,-2.502,2.869
0.240,0.291,-0.919,-1.953,-3.662,3.967
0.230,0.293,-0.912,-2.991,-4.639,4.578
0.229,0.298,-0.904,-3.296,-4.761,4.150
0.236,0.292,-0.909,-3.967,-4.272,2.747
0.243,0.278,-0.915,-3.906,-3.723,1.587
0.248,0.277,-0.917,-2.991,-3.296,1.465
0.253,0.279,-0.911,-1.953,-2.991,1.770
0.247,0.274,-0.908,-0.916,-2.563,2.197
0.244,0.273,-0.907,0.000,-1.892,2.747
0.246,0.276,-0.911,1.099,-1.038,2.869
0.250,0.279,-0.913,1.953,-0.183,3.052
0.249,0.283,-0.909,2.930,0.427,3.418
0.251,0.284,-0.908,3.357,0.793,3.601
0.253,0.286,-0.903,3.113,0.793,3.601
0.255,0.283,-0.907,2.380,1.038,3.418
0.259,0.279,-0.912,1.404,0.793,2.930
0.261,0.275,-0.912,0.916,0.549,2.869
0.263,0.276,-0.906,1.099,0.366,3.113
0.257,0.275,-0.906,0.610,0.549,3.967
0.254,0.280,-0.916,0.000,1.343,5.188
0.248,0.287,-0.928,0.122,1.831,5.859
0.243,0.293,-0.937,0.366,2.075,6.042
0.244,0.303,-0.942,0.610,2.197,6.287

0.165,1.079,-0.297,-30.396,-26.794,-6.531
0.225,1.028,-0.213,-23.560,-23.560,-8.972
0.255,1.062,-0.213,-21.423,-20.142,-9.094
0.229,1.019,-0.246,-27.832,-13.916,-9.094
0.248,0.978,-0.344,-22.705,-3.845,-10.437
0.277,0.952,-0.329,-7.141,3.601,-13.062
0.280,0.912,-0.263,10.864,10.498,-15.869
0.307,0.820,-0.274,21.301,18.616,-15.564
0.313,0.782,-0.335,28.198,25.696,-8.545
0.277,0.867,-0.352,33.997,28.748,2.258
0.209,1.014,-0.334,34.180,27.405,10.681
0.147,1.113,-0.328,27.100,22.888,9.644
0.124,1.139,-0.332,15.503,16.296,0.122
0.135,1.143,-0.293,5.920,11.475,-11.841
0.146,1.045,-0.262,-11.047,4.028,-22.400
0.173,1.019,-0.234,-23.499,-1.465,-28.442
0.202,1.015,-0.221,-35.706,-3.357,-30.701
0.199,1.037,-0.222,-46.875,-1.892,-31.006
0.144,1.064,-0.239,-55.786,2.502,-32.593
0.126,1.103,-0.255,-61.584,8.301,-37.415
0.098,1.097,-0.279,-63.416,14.587,-45.959
0.093,1.078,-0.302,-61.829,21.179,-56.152
0.095,1.064,-0.334,-58.044,27.893,-64.819
0.101,1.047,-0.392,-53.772,34.485,-72.144
0.100,1.035,-0.425,-47.546,39.978,-78.552
0.093,1.051,-0.423,-39.551,44.373,-84.534
0.095,1.049,-0.429,-34.302,48.401,-91.125
0.114,1.016,-0.438,-31.616,52.063,-98.450
0.135,0.980,-0.450,-28.564,54.382,-105.042
0.160,0.928,-0.464,-25.330,55.847,-110.474
0.184,0.879,-0.464,-22.400,56.396,-113.403
0.208,0.837,-0.451,-19.531,56.641,-114.441
0.220,0.784,-0.434,-16.724,57.434,-114.197
0.225,0.746,-0.409,-14.648,59.021,-113.220
0.225,0.732,-0.390,-13.489,62.073,-111.328
0.220,0.717,-0.397,-15.442,66.345,-110.107
0.211,0.711,-0.419,-19.287,70.801,-110.352
0.196,0.703,-0.454,-23.804,74.585,-112.793
0.182,0.682,-0.496,-29.358,76.843,-118.164
0.181,0.643,-0.554,-35.889,77.515,-125.549
0.204,0.562,-0.640,-41.992,76.233,-133.362
0.243,0.478,-0.708,-44.128,72.998,-138.672
0.274,0.410,-0.745,-41.626,70.129,-139.282
0.298,0.362,-0.770,-37.292,68.970,-135.803
0.312,0.351,-0.768,-31.982,68.481,-130.615
0.308,0.368,-0.749,-27.161,68.665,-125.061
0.295,0.388,-0.742,-25.574,69.580,-121.521
0.280,0.389,-0.759,-28.015,69.946,-121.460
0.267,0.379,-0.782,-31.738,68.115,-124.207
0.262,0.353,-0.806,-35.645,64.514,-128.235
0.270,0.308,-0.816,-38.452,59.631,-132.324
0.276,0.260,-0.796,-37.170,55.420,-135.437
0.286,0.214,-0.779,-34.302,54.138,-137.146
0.292,0.162,-0.794,-31.189,57.434,-137.024
0.289,0.126,-0.827,-26.733,63.538,-135.132
0.284,0.107,-0.869,-21.667,69.458,-132.324
0.275,0.102,-0.918,-18.250,73.792,-129.456
0.263,0.104,-0.963,-16.663,75.745,-127.380
0.255,0.104,-1.002,-16.602,74.890,-127.014
0.258,0.068,-1.030,-18.311,71.045,-128.845
0.286,0.023,-1.044,-20.508,64.758,-130.920
0.327,-0.038,-1.047,-21.912,57.922,-131.653
0.358,-0.101,-1.042,-22.583,51.208,-128.906
0.383,-0.140,-1.028,-22.217,46.082,-122.070
0.394,-0.152,-1.010,-21.423,43.701,-113.403
0.396,-0.148,-1.004,-20.874,43.579,-104.614
0.401,-0.141,-1.015,-20.203,44.800,-97.534
0.402,-0.141,-1.028,-18.188,45.959,-93.079
0.411,-0.157,-1.044,-15.076,46.082,-90.332
0.428,-0.192,-1.063,-11.597,44.983,-88.135
0.451,-0.217,-1.077,-8.301,42.786,-84.839
0.467,-0.245,-1.093,-6.165,39.124,-79.834
0.478,-0.264,-1.094,-5.188,34.485,-73.486
0.479,-0.267,-1.082,-4.272,30.090,-65.857
0.476,-0.263,-1.079,-4.395,27.161,-57.983
0.478,-0.255,-1.085,-4.944,25.757,-50.476
0.473,-0.236,-1.091,-4.517,24.536,-44.067
0.471,-0.214,-1.093,-4.028,22.522,-38.696
0.467,-0.196,-1.085,-4.272,19.714,-34.790
0.462,-0.190,-1.079,-4.761,16.724,-31.982
0.465,-0.196,-1.086,-5.066,14.221,-29.785
0.479,-0.209,-1.095,-4.700,11.963,-27.466
0.487,-0.214,-1.089,-2.502,9.644,-24.048
0.491,-0.209,-1.071,0.305,7.629,-19.226
0.489,-0.196,-1.045,2.319,5.859,-13.672
0.484,-0.166,-1.020,3.601,5.005,-8.301
0.479,-0.137,-1.002,4.150,4.456,-4.272
0.474,-0.106,-0.983,4.150,3.723,-1.282
0.470,-0.078,-0.965,3.113,2.380,0.854
0.466,-0.059,-0.955,1.526,0.732,1.770
0.464,-0.051,-0.941,-0.793,-0.916,1.953
0.466,-0.046,-0.931,-2.319,-2.258,2.258
0.469,-0.041,-0.923,-3.113,-2.869,3.113
0.473,-0.039,-0.921,-2.747,-2.686,4.456
0.478,-0.038,-0.915,-0.977,-2.136,6.409
0.475,-0.025,-0.900,1.404,-1.526,8.972
0.462,-0.002,-0.890,2.563,-0.427,12.207
0.449,0.026,-0.897,2.625,0.916,15.564
0.435,0.048,-0.911,1.709,1.709,17.273
0.421,0.075,-0.914,1.038,1.831,17.883
0.404,0.100,-0.911,0.488,1.099,17.395
0.392,0.122,-0.920,-2.136,0.305,16.113
0.390,0.134,-0.934,-5.371,-1.343,14.160
0.395,0.137,-0.933,-6.775,-3.418,12.024
0.399,0.130,-0.924,-6.592,-5.127,9.949
0.405,0.128,-0.910,-5.249,-5.920,9.216
0.410,0.135,-0.899,-3.113,-5.249,9.216
0.412,0.142,-0.891,-0.977,-3.723,9.644
0.416,0.149,-0.888,1.770,-2.258,9.766
0.417,0.158,-0.883,4.089,-0.793,9.888
0.416,0.162,-0.872,5.615,-0.183,9.583
0.416,0.160,-0.868,5.920,0.305,8.606
0.419,0.155,-0.864,5.737,0.854,7.202
0.421,0.147,-0.866,5.493,1.648,5.859
0.425,0.138,-0.878,4.639,2.014,5.493
0.430,0.136,-0.885,4.211,1.953,5.310
0.430,0.133,-0.883,4.761,1.465,5.310
0.427,0.130,-0.876,4.822,0.793,5.493
0.425,0.135,-0.869,4.272,0.916,5.981
0.426,0.145,-0.877,3.174,1.160,6.287
0.424,0.151,-0.881,1.892,1.160,6.531
0.422,0.156,-0.884,0.488,0.610,6.226
0.421,0.160,-0.880,0.000,-0.244,5.310
0.422,0.157,-0.874,-0.305,-0.732,3.845
0.426,0.154,-0.871,-0.854,-1.160,2.319
0.429,0.154,-0.869,-1.343,-0.977,1.770
0.434,0.150,-0.874,-1.587,-0.793,1.038
0.439,0.135,-0.878,-1.953,-0.305,0.427
0.446,0.125,-0.886,-1.709,0.305,0.244
0.449,0.119,-0.893,-1.160,0.732,0.366
0.448,0.110,-0.894,-0.854,1.099,1.038
0.445,0.109,-0.900,-0.732,1.526,2.441
0.441,0.111,-0.910,-0.732,1.831,3.845
0.435,0.118,-0.922,-0.366,2.075,5.005
0.433,0.129,-0.931,0.122,2.075,5.554
0.430,0.137,-0.929,1.099,1.831,5.493
0.431,0.141,-0.921,2.258,1.404,5.005
0.431,0.144,-0.911,3.113,1.038,4.639
0.432,0.149,-0.903,3.174,1.221,3.967
0.432,0.149,-0.902,2.930,1.526,3.357
0.431,0.149,-0.902,2.625,1.526,2.869
0.428,0.149,-0.899,2.502,1.221,2.258
0.426,0.144,-0.892,2.258,1.099,1.892
0.424,0.146,-0.893,1.404,1.465,1.831
0.422,0.147,-0.901,-0.183,1.709,1.648
0.420,0.148,-0.900,-1.465,1.343,1.099
0.425,0.150,-0.891,-1.892,0.000,0.366
0.421,0.146,-0.886,-2.319,-0.732,-0.427
0.419,0.142,-0.892,-3.174,-0.671,-0.427

0.091,1.198,-0.334,-1.282,-17.639,16.968
0.176,1.120,-0.213,0.793,-16.846,10.681
0.173,1.095,-0.226,6.714,-9.521,7.629
0.170,1.039,-0.248,4.456,-3.662,5.981
0.183,1.035,-0.250,8.423,0.183,3.845
0.184,1.027,-0.227,12.939,2.563,1.221
0.179,1.038,-0.246,13.611,3.723,0.244
0.167,1.016,-0.287,11.475,3.723,0.305
0.130,1.061,-0.252,11.780,1.892,1.709
0.081,1.150,-0.198,8.789,0.549,1.709
0.057,1.195,-0.212,1.160,0.671,-1.953
0.057,1.200,-0.243,-5.371,0.732,-8.667
0.055,1.192,-0.234,-7.629,-0.366,-17.151
0.061,1.189,-0.185,-8.423,-0.305,-25.146
0.044,1.190,-0.176,-11.475,1.343,-32.471
0.050,1.120,-0.191,-15.015,8.484,-39.734
0.073,1.116,-0.194,-13.367,14.526,-45.349
0.060,1.099,-0.193,-13.123,20.935,-49.622
0.042,1.108,-0.195,-15.015,27.893,-52.734
0.021,1.142,-0.211,-19.165,34.180,-57.312
-0.004,1.154,-0.245,-26.184,39.429,-65.125
0.006,1.153,-0.286,-34.363,42.725,-75.989
0.019,1.131,-0.326,-39.734,43.945,-88.501
0.039,1.091,-0.372,-43.823,44.250,-100.281
0.073,1.017,-0.412,-45.593,44.373,-109.436
0.104,0.966,-0.422,-44.006,44.678,-115.417
0.123,0.942,-0.422,-41.199,46.326,-117.798
0.129,0.933,-0.421,-38.757,49.316,-118.835
0.141,0.909,-0.436,-37.537,53.406,-119.995
0.154,0.871,-0.467,-36.011,57.190,-121.704
0.164,0.841,-0.473,-31.921,59.937,-123.596
0.179,0.815,-0.464,-27.588,61.951,-125.244
0.193,0.777,-0.448,-24.231,64.148,-126.587
0.205,0.738,-0.422,-20.935,67.383,-127.380
0.208,0.718,-0.395,-17.944,71.411,-127.502
0.209,0.708,-0.374,-17.334,76.233,-127.930
0.206,0.685,-0.375,-20.020,81.665,-129.456
0.208,0.656,-0.409,-25.085,87.036,-132.202
0.207,0.609,-0.456,-30.640,91.553,-135.315
0.198,0.562,-0.526,-36.438,94.666,-137.756
0.210,0.499,-0.637,-42.053,96.619,-138.977
0.228,0.442,-0.735,-43.518,96.619,-138.062
0.237,0.412,-0.779,-39.246,94.421,-135.315
0.234,0.416,-0.762,-33.142,91.248,-132.446
0.223,0.427,-0.730,-30.029,89.050,-130.737
0.212,0.421,-0.716,-31.921,88.318,-130.676
0.206,0.400,-0.750,-37.964,87.891,-132.141
0.212,0.371,-0.810,-44.922,86.792,-133.301
0.209,0.354,-0.849,-48.767,84.045,-133.789
0.194,0.341,-0.873,-50.232,80.383,-134.277
0.181,0.308,-0.914,-51.270,77.209,-135.193
0.174,0.267,-0.941,-49.194,74.890,-136.597
0.171,0.243,-0.935,-43.640,73.425,-137.878
0.165,0.217,-0.913,-36.682,73.425,-140.015
0.160,0.184,-0.889,-31.860,74.646,-142.883
0.158,0.153,-0.868,-30.090,76.355,-145.874
0.163,0.111,-0.894,-30.884,78.247,-148.376
0.176,0.039,-0.958,-32.654,78.552,-150.879
0.208,-0.053,-1.021,-32.288,76.233,-152.283
0.249,-0.136,-1.035,-28.320,71.655,-151.306
0.280,-0.191,-1.001,-22.034,66.895,-147.278
0.296,-0.223,-0.979,-18.738,63.843,-140.015
0.302,-0.249,-0.991,-19.775,62.622,-130.920
0.303,-0.256,-1.024,-22.217,62.012,-121.643
0.296,-0.254,-1.074,-24.231,59.937,-113.098
0.293,-0.253,-1.126,-26.367,56.702,-106.384
0.299,-0.253,-1.167,-26.917,51.758,-101.501
0.306,-0.262,-1.183,-25.208,45.410,-97.717
0.316,-0.281,-1.176,-20.752,39.001,-94.299
0.327,-0.300,-1.145,-15.381,33.997,-90.698
0.342,-0.320,-1.114,-10.681,31.250,-86.792
0.360,-0.336,-1.092,-6.958,30.396,-81.970
0.372,-0.347,-1.071,-3.845,29.907,-76.172
0.384,-0.350,-1.060,-2.258,29.724,-68.970
0.395,-0.343,-1.056,-2.075,28.992,-61.523
0.401,-0.334,-1.051,-2.258,27.344,-54.382
0.402,-0.329,-1.047,-2.930,24.902,-47.424
0.411,-0.322,-1.056,-3.845,22.705,-40.894
0.412,-0.314,-1.069,-5.066,20.935,-35.095
0.411,-0.302,-1.082,-4.883,18.921,-29.480
0.415,-0.284,-1.087,-3.906,16.907,-24.414
0.417,-0.263,-1.088,-1.892,15.015,-20.020
0.414,-0.247,-1.083,0.732,13.428,-16.174
0.404,-0.227,-1.065,3.967,12.146,-12.817
0.402,-0.204,-1.044,6.104,11.414,-9.583
0.401,-0.189,-1.030,7.019,11.658,-6.775
0.393,-0.178,-1.020,6.287,11.841,-4.700
0.391,-0.154,-1.019,4.089,11.536,-2.014
0.388,-0.129,-1.036,0.916,10.620,0.671
0.381,-0.110,-1.057,-2.502,8.789,2.747
0.378,-0.084,-1.062,-4.822,5.554,4.578
0.376,-0.060,-1.052,-5.859,2.380,5.615
0.372,-0.046,-1.039,-6.470,-0.183,5.554
0.376,-0.038,-1.027,-5.981,-1.587,4.944
0.381,-0.027,-1.018,-4.700,-2.075,5.005
